0.140724	0.014370	-0.015604	0.207071	0.016462	-0.020623	-0.179692	-0.011080	0.095222	0.089561	0.032255	0.109479	-0.130450	-0.042967	-0.017478	0.125673	0.055096	-0.074911	-0.006533	-0.023896	0.038455	0.028625	-0.092017	0.053709	0.070223	-0.169682	-0.017543	0.017691	-0.062245	0.164974	0.183397	-0.015228	-0.080856	-0.093556	-0.091094	0.015481	0.001963	-0.133416	0.044712	-0.065475	-0.044882	0.076776	-0.075260	-0.072334	-0.082170	0.036918	0.010685	-0.015066	0.087297	-0.019080	-0.062857	0.013521	0.004848	0.025266	-0.048812	0.020321	0.070611	0.129900	0.000907	-0.139756	-0.064281	-0.079381	-0.049009	-0.006523	0.008110	-0.071864	0.072551	-0.121362	0.062229	0.004352	-0.013873	-0.164608	-0.140928	0.093319	-0.058364	0.034914	-0.052299	-0.128967	-0.118474	0.155345	0.061518	0.057910	-0.042375	-0.045848	-0.088307	-0.028589	0.090097	-0.133311	0.044728	0.099709	0.003498	-0.154629	-0.088745	0.133228	-0.104951	0.056097	0.051813	-0.017124	-0.177349	0.153839	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.167737	0.029361	0.162467	-0.067117	-0.077628	0.074524	-0.071329	0.043160	-0.045355	-0.253265	-0.019613	-0.046482	0.052037	-0.001495	-0.033149	-0.075139	0.005031	-0.132164	0.044082	0.120712	-0.060068	-0.067820	0.035529	0.051930	0.047636	0.089922	-0.106024	0.084785	0.049091	-0.093725	-0.221499	0.000951	0.285167	0.021660	0.141093	-0.117225	-0.063306	-0.004574	-0.051699	0.002815	0.135292	0.045275	-0.059056	0.008454	-0.018642	0.104313	0.034773	0.149445	-0.080629	-0.034746	0.038049	0.113691	-0.040779	-0.186463	-0.026723	0.045501	-0.011948	-0.008128	-0.066866	0.100469	-0.191908	0.126649	-0.134633	-0.104611	-0.025970	-0.009711	0.047614	0.132126	0.080636	0.093725	0.192455	-0.084820	0.045503	-0.032330	0.006021	-0.001208	0.165128	-0.008912	0.125913	-0.079209	0.049428	0.118998	-0.005213	-0.086589	-0.131223	-0.008990	0.015564	0.117675	0.038171	0.039864	0.095091	-0.003676	0.005365	0.037520	0.193224	0.076593	0.058879	-0.113483	0.252223	-0.092701	
-0.004584	-0.071168	0.008725	0.111837	-0.057834	-0.003277	0.046082	0.178588	0.128652	0.010629	0.018764	-0.019953	-0.007863	-0.010991	0.050234	0.081684	-0.033327	-0.084373	0.042987	0.042545	-0.063855	0.107063	0.024126	-0.035729	-0.003471	0.032094	-0.130424	0.000283	-0.078689	-0.051590	-0.003033	0.072281	0.229366	-0.029049	0.000346	0.139066	-0.009170	-0.146225	0.026181	0.043567	-0.053042	0.124835	0.022345	-0.075020	0.019338	0.107103	-0.039746	0.066793	-0.072631	-0.064595	0.043619	-0.024506	-0.229953	-0.207702	-0.075671	0.001855	0.042370	0.126912	0.050157	-0.034512	-0.013867	0.082073	-0.098304	0.090292	-0.070914	-0.061863	-0.102355	0.194811	-0.201815	0.001723	0.152983	-0.046722	0.045971	0.061869	0.011072	0.034429	0.004813	0.027407	0.178930	-0.115231	-0.003884	0.106023	-0.197726	-0.051524	0.020376	-0.039827	0.052277	0.051081	-0.140659	-0.010759	0.017170	-0.037876	-0.001107	0.100240	0.166247	0.030271	0.021008	-0.010218	0.064959	0.039092	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.016775	-0.094917	-0.000532	0.096953	0.058145	-0.018547	0.035341	0.137410	0.003405	0.110909	0.089340	0.059408	-0.017367	-0.028530	0.002244	0.076225	-0.032009	0.053109	0.053496	0.147688	-0.036680	0.117958	0.026512	0.069940	0.016240	-0.175698	-0.095834	-0.000005	-0.058079	-0.000087	0.003886	-0.118388	-0.025544	0.043348	0.080998	0.139055	-0.026901	-0.054404	0.003620	0.082369	-0.139486	0.121262	0.042045	-0.099240	0.035425	0.074640	-0.042737	-0.005406	-0.065466	-0.141507	-0.050565	-0.122717	-0.225090	-0.018045	-0.016153	-0.063660	0.061526	0.098418	-0.059640	-0.128716	-0.057171	0.089417	-0.119995	0.004569	-0.050240	-0.035796	-0.044934	0.081120	-0.157281	-0.038223	0.080579	-0.006917	0.020949	0.027081	0.031608	0.003717	-0.029687	-0.180765	0.002677	-0.065499	-0.034515	0.118497	-0.064563	0.026396	0.035410	-0.028496	-0.060446	-0.009418	-0.066295	-0.013851	-0.066466	-0.099998	-0.031171	0.037707	-0.007310	-0.080414	-0.064263	-0.050682	0.003287	0.092464	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.078001	-0.120442	0.086215	-0.046235	0.056416	-0.067748	-0.004588	0.014564	0.083448	-0.124151	-0.064753	-0.078107	0.071312	-0.045398	-0.053945	-0.118521	0.041797	-0.171654	0.116333	0.169353	0.040687	-0.045220	-0.008982	0.044700	-0.012669	-0.093702	0.017710	-0.030229	-0.167291	0.076423	-0.004924	-0.018185	0.175492	0.071464	-0.006657	0.031516	0.217931	0.092155	-0.104333	0.105475	-0.037781	0.032968	-0.165060	0.031386	-0.112820	0.131695	-0.064781	0.046595	0.058721	-0.009243	0.075754	0.081379	0.051821	-0.063308	-0.045275	0.231445	0.108451	0.154208	-0.048866	-0.003736	-0.147872	-0.059597	-0.014321	-0.017668	-0.121540	0.002907	0.116503	0.005840	0.027786	0.180400	0.168550	0.034308	0.049071	0.025855	0.044562	-0.018552	0.012289	-0.091212	0.140535	-0.153728	-0.131768	0.046804	0.239216	0.004886	-0.120180	0.003080	0.091615	0.067004	-0.043535	0.069850	-0.004888	-0.111237	0.037838	0.125166	0.000649	0.043883	0.205846	-0.086566	0.179543	-0.022451	
-0.006676	-0.012077	0.028507	0.098044	-0.005497	0.004422	0.050886	0.198235	0.020732	0.065954	0.004652	0.098416	-0.144737	-0.031175	-0.028215	0.084470	-0.006701	0.007319	0.058963	0.011653	-0.061654	0.005534	0.043101	-0.024402	-0.017429	0.108409	-0.066113	-0.012319	0.006842	-0.162463	0.030214	0.050065	0.031034	-0.017043	-0.035222	0.145601	0.014305	-0.140411	0.003879	0.020254	-0.215146	0.000596	0.033236	-0.071394	0.013637	0.109861	-0.014692	0.027313	-0.220928	-0.025896	0.007249	-0.147437	-0.067421	-0.185420	-0.055412	-0.018661	0.050515	0.030041	-0.027732	0.093190	-0.052269	0.071009	-0.098845	0.029813	-0.052079	-0.078468	-0.220235	0.084101	-0.159491	0.004868	0.209306	-0.035746	0.066497	-0.004669	-0.051393	-0.008102	-0.069551	-0.115223	0.032944	-0.073272	0.055406	0.153429	-0.035891	-0.136043	0.025727	-0.034832	0.026063	0.030057	-0.143560	0.144749	0.021409	-0.020015	-0.059534	0.070924	0.089949	-0.057744	0.004999	-0.026504	0.021209	0.029163	
0.046595	-0.033709	-0.141830	0.057583	0.043360	0.007766	-0.147892	0.063896	0.159129	0.138464	0.030123	-0.083576	0.080744	0.057408	0.026426	-0.094694	0.012739	-0.194357	0.034824	0.117072	-0.034929	0.064389	-0.069352	-0.045549	-0.058755	0.114088	-0.147252	-0.028595	-0.075567	0.091355	0.063964	0.106817	0.173499	-0.005460	0.063043	0.042862	0.197746	-0.100577	-0.078429	0.067172	0.054036	0.027106	-0.101236	-0.047448	0.098123	0.127389	0.023866	0.018468	0.059469	-0.030996	0.060119	-0.040583	-0.099805	-0.099001	-0.109654	0.115549	0.111815	0.116550	0.077957	-0.076169	0.101723	-0.038045	-0.010466	-0.007099	-0.010950	-0.044936	0.062527	0.063004	0.028138	-0.123537	0.038638	0.005368	0.023502	-0.094049	0.136885	0.050750	0.002508	-0.073046	0.106177	-0.008038	-0.043302	0.108884	-0.181203	-0.008602	-0.083386	-0.052369	0.084396	0.030527	0.072306	-0.153075	0.085082	-0.057639	-0.009301	-0.017532	0.100334	-0.028033	0.115284	-0.053495	-0.042668	-0.006491	
0.074413	-0.064516	-0.108674	0.144725	0.018368	-0.067803	-0.046450	-0.027030	0.213544	-0.014332	-0.073565	0.015945	0.053935	0.049208	0.012451	-0.163708	0.055165	-0.212632	0.024004	0.117953	-0.014461	0.004156	-0.118198	-0.001973	-0.077483	0.086017	0.018473	-0.050151	-0.095883	0.154131	0.134135	0.030621	0.026678	0.016178	0.093228	-0.042059	0.242869	-0.146898	-0.115885	0.016852	0.189897	-0.038531	-0.135238	-0.067393	-0.007918	0.097283	0.045907	-0.009628	0.106419	0.031130	0.057817	0.004606	-0.022825	-0.040708	-0.036224	0.210976	0.095739	0.106202	0.071762	-0.155830	0.179761	-0.022350	0.032655	0.151611	-0.018494	0.029472	0.152964	0.152687	0.024724	-0.032808	-0.012290	0.018954	0.026343	-0.031860	0.074026	0.064381	0.054525	-0.187314	0.060162	-0.016007	-0.037766	0.027779	0.041594	0.009241	-0.051238	-0.087069	0.132116	0.000665	0.002737	-0.086169	0.070465	-0.013507	-0.052473	0.105955	-0.041177	-0.072740	0.068482	-0.026528	-0.159723	0.032999	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.109590	-0.037989	-0.142664	0.005430	0.020279	0.024529	-0.092516	-0.026139	0.136394	-0.058645	-0.034050	-0.038684	0.046607	-0.003795	-0.018067	0.004090	0.022428	-0.202272	0.076764	-0.009195	0.038440	0.116999	-0.109262	-0.123462	-0.052325	0.050385	-0.027574	-0.011745	0.019675	0.130804	0.077232	0.003822	0.111325	0.003067	-0.024382	-0.058694	0.197361	-0.091661	-0.135922	0.047749	0.041905	0.032985	-0.100212	-0.030997	0.171030	0.135211	0.007375	0.021784	0.080995	-0.041396	-0.035892	-0.037288	0.029146	0.011522	0.004709	0.140711	0.134398	0.075403	-0.043089	-0.146413	0.123909	0.020142	0.065173	0.158890	0.003676	-0.054198	0.029294	0.057027	0.061845	-0.091602	-0.014775	0.009097	-0.004462	-0.087380	0.127687	-0.013485	0.000562	0.015242	0.099876	-0.017838	-0.033261	0.001581	-0.210382	0.185811	-0.122324	-0.027448	-0.001650	-0.026425	0.172905	-0.184956	0.008633	-0.068828	-0.054107	0.062204	0.143943	-0.012834	0.137559	-0.025023	-0.149737	0.026336	
0.046595	-0.033709	-0.141830	0.057583	0.043360	0.007766	-0.147892	0.063896	0.159129	0.138464	0.030123	-0.083576	0.080744	0.057408	0.026426	-0.094694	0.012739	-0.194357	0.034824	0.117072	-0.034929	0.064389	-0.069352	-0.045549	-0.058755	0.114088	-0.147252	-0.028595	-0.075567	0.091355	0.063964	0.106817	0.173499	-0.005460	0.063043	0.042862	0.197746	-0.100577	-0.078429	0.067172	0.054036	0.027106	-0.101236	-0.047448	0.098123	0.127389	0.023866	0.018468	0.059469	-0.030996	0.060119	-0.040583	-0.099805	-0.099001	-0.109654	0.115549	0.111815	0.116550	0.077957	-0.076169	0.101723	-0.038045	-0.010466	-0.007099	-0.010950	-0.044936	0.062527	0.063004	0.028138	-0.123537	0.038638	0.005368	0.023502	-0.094049	0.136885	0.050750	0.002508	-0.073046	0.106177	-0.008038	-0.043302	0.108884	-0.181203	-0.008602	-0.083386	-0.052369	0.084396	0.030527	0.072306	-0.153075	0.085082	-0.057639	-0.009301	-0.017532	0.100334	-0.028033	0.115284	-0.053495	-0.042668	-0.006491	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.028169	0.023373	0.049190	0.005301	0.018430	-0.085113	0.034137	-0.003862	0.108868	-0.012834	0.010022	-0.026373	0.059213	0.034507	0.030807	-0.258837	0.099606	-0.144480	0.094122	0.096214	-0.051987	-0.030418	-0.046602	-0.008045	-0.034773	0.085549	0.058264	0.006608	-0.128482	0.077199	0.113368	0.080918	-0.000261	0.017118	0.064037	-0.015522	0.227876	-0.194068	-0.080847	0.024504	0.160733	-0.044981	-0.115731	0.016605	-0.098322	0.064555	0.011437	0.014961	0.037495	0.024067	0.020034	0.082127	0.017453	-0.073012	-0.016084	0.195573	0.079416	0.076206	0.003153	-0.064054	-0.022901	-0.140937	-0.070109	0.160551	0.010408	-0.001669	0.001964	0.153676	0.067765	0.056837	-0.006936	-0.007869	0.017744	-0.056688	-0.013066	0.122292	0.099942	-0.121131	0.026117	-0.048497	-0.074666	0.076980	0.188421	-0.043402	-0.083949	-0.051843	0.035049	0.043319	-0.049949	0.110669	0.017115	-0.059428	-0.080229	0.132742	-0.143408	0.021625	0.114788	-0.089770	0.023253	0.006063	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.147159	0.042546	0.056638	0.118071	0.096469	0.067853	0.033018	0.018855	0.102786	-0.028173	-0.164115	-0.039849	-0.037829	0.035762	0.121817	-0.064470	0.091614	-0.194107	0.026144	0.068450	0.028724	-0.027461	-0.055531	-0.040261	0.029649	0.064455	-0.094300	-0.060972	-0.058522	0.175590	-0.087502	0.071319	0.146360	-0.056553	0.032777	0.012372	-0.078905	0.142846	0.007967	0.034382	0.128527	0.046935	-0.048457	-0.053879	0.004296	0.025415	0.088950	0.046440	0.052469	-0.023125	-0.009324	0.055085	-0.036956	-0.042477	-0.030988	0.062396	0.061274	0.047380	-0.055256	-0.123958	-0.164582	-0.078010	-0.074551	-0.257087	-0.003068	0.004277	0.114901	-0.027124	0.063296	0.039216	0.139622	-0.079307	0.018345	-0.009665	0.019602	0.020472	-0.112285	-0.044635	0.137559	-0.057473	-0.039235	0.050894	0.012094	0.013813	-0.196728	-0.040735	0.114458	0.079103	0.015374	-0.037041	-0.031544	-0.077021	-0.003111	0.039942	-0.019359	-0.016961	0.086944	-0.065560	-0.083168	-0.027303	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.074032	-0.056842	0.032313	0.024550	0.072845	0.054289	-0.060286	-0.097817	0.138939	0.015547	-0.221034	-0.261093	0.039157	0.168673	0.027528	-0.214818	-0.023262	-0.115868	0.026361	0.129742	-0.053181	0.058620	0.117128	-0.039521	0.007215	0.174579	-0.217712	-0.053529	0.026520	0.178115	0.033068	0.069346	0.170372	-0.027091	-0.079513	-0.063460	-0.086722	0.048310	0.050852	0.008656	-0.046041	-0.079102	-0.128126	-0.006503	-0.017855	0.046488	0.088152	0.064906	0.007739	-0.012909	0.078427	0.070056	-0.089985	-0.049941	-0.042386	0.169276	-0.055398	0.031660	0.021472	-0.037872	0.023370	-0.116333	-0.031959	-0.023374	0.038316	0.020255	0.052763	0.042827	0.145709	-0.044887	0.054539	0.018892	0.084326	-0.074648	0.031299	0.136094	-0.193487	0.027326	0.205475	-0.017245	-0.065701	-0.161513	-0.124064	0.034702	-0.182952	-0.122404	-0.057696	0.019440	0.042173	0.045610	0.038474	-0.022912	0.040991	0.070471	0.174206	-0.035967	-0.052654	-0.126058	-0.044973	-0.106545	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
